,brand,sku,listingPartNum,match,asin,salesRankId,salesRank,boxV,cost,isBBW,marketPrice,fees,netProfit,margin
3007,Master Lock,HDLBC0605KA4,6271KA-4,False,B01MF7LJSA,home_improvement_display_on_website,25118,169.39 inches,79.54,True,104.42,25.77,-0.89,-0.85
3008,Master Lock,HDLBC0605KA4S,6271KA-4,False,B01MF7LJSA,home_improvement_display_on_website,25118,169.39 inches,79.54,True,104.42,25.77,-0.89,-0.85
3009,Master Lock,HDLBC0605KA4W,6271KA-4,False,B01MF7LJSA,home_improvement_display_on_website,25118,169.39 inches,79.54,True,104.42,25.77,-0.89,-0.85
3010,Master Lock,HDLBC0605KA4WK,6271KA-4,False,B01MF7LJSA,home_improvement_display_on_website,25118,169.39 inches,79.54,True,104.42,25.77,-0.89,-0.85
3011,Master Lock,HDLBC0612PKA4,,Not Listed,B07DDNNB72,home_improvement_display_on_website,209656,,84.33,True,97.86,23.83,-10.3,-10.53
3012,Master Lock,HDLBC0612PKA4S,,Not Listed,B07DDNNB72,home_improvement_display_on_website,209656,,84.33,True,97.86,23.83,-10.3,-10.53
3013,Master Lock,HDLBC0612PKA4W,,,,,,,84.33,True,,,,
3014,Master Lock,HDLBC0612PKA4WK,,,,,,,84.33,True,,,,
3015,Master Lock,HDLBC0615KA4,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,110646,159.46 inches,84.16,True,59.32,16.79,-41.63,-70.18
3016,Master Lock,HDLBC0615KA4S,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,110646,159.46 inches,84.16,True,59.32,16.79,-41.63,-70.18
3017,Master Lock,HDLBC0615KA4W,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,154546,157.01 inches,84.16,True,114.78,26.85,3.77,3.28
3018,Master Lock,HDLBC0615KA4WK,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,154546,157.01 inches,84.16,True,114.78,26.85,3.77,3.28
3019,Master Lock,HDLWL0612PKA4,,,,,,,86.49,True,,,,
3020,Master Lock,HDLWLLH0603KA4,,,,,,,72.56,True,,,,
3021,Master Lock,HDLWLLH0603KA4S,,,,,,,72.56,True,,,,
3022,Master Lock,HDLWLLH0603KA4W,,,,,,,72.56,True,,,,
3023,Master Lock,HDLWLLH0603KA4WK,,,,,,,72.56,True,,,,
3024,Master Lock,HDLWLLH0605KA4,,,,,,,81.51,True,,,,
3025,Master Lock,HDLWLLH0605KA4S,,,,,,,81.51,True,,,,
3026,Master Lock,HDLWLLH0605KA4W,,,,,,,81.51,True,,,,
3027,Master Lock,HDLWLLH0605KA4WK,,,,,,,81.51,True,,,,
3028,Master Lock,HDLWLLH0612PKA4,,,,,,,86.49,True,,,,
3029,Master Lock,HDLWLLH0612PKA4S,,,,,,,86.49,True,,,,
3030,Master Lock,HDLWLLH0612PKA4W,,,,,,,86.49,True,,,,
3031,Master Lock,HDLWLLH0612PKA4WK,,,,,,,86.49,True,,,,
3032,Master Lock,HDLWLLH0615KA4,6400EURLJENT,False,B098XLJ932,sports_display_on_website,208061,44.38 inches,85.82,True,188.88,35.43,67.63,35.81
3033,Master Lock,HDLWLLH0615KA4S,6400EURLJENT,False,B098XLJ932,sports_display_on_website,208061,44.38 inches,85.82,True,188.88,35.43,67.63,35.81
3034,Master Lock,HDLWLLH0615KA4W,M5XDLFHC,False,B004891ONG,home_improvement_display_on_website,1904386,32.45 inches,85.82,True,25.8,9.92,-69.94,-271.09
3035,Master Lock,HDLWLLH0615KA4WK,M5XDLFHC,False,B004891ONG,home_improvement_display_on_website,1904386,32.45 inches,85.815,True,25.8,9.92,-69.94,-271.07
3036,Master Lock,HDLWLRH0603KA4,,,,,,,72.56,True,,,,
3037,Master Lock,HDLWLRH0603KA4S,,,,,,,72.56,True,,,,
3038,Master Lock,HDLWLRH0603KA4W,,,,,,,72.56,True,,,,
3039,Master Lock,HDLWLRH0603KA4WK,,,,,,,72.56,True,,,,
3040,Master Lock,HDLWLRH0605KA4,,,,,,,81.51,True,,,,
3041,Master Lock,HDLWLRH0605KA4S,,,,,,,81.51,True,,,,
3042,Master Lock,HDLWLRH0605KA4W,,,,,,,81.51,True,,,,
3043,Master Lock,HDLWLRH0605KA4WK,,,,,,,81.51,True,,,,
3044,Master Lock,HDLWLRH0612PKA4,,,,,,,86.49,True,,,,
3045,Master Lock,HDLWLRH0612PKA4S,,,,,,,86.49,True,,,,
3046,Master Lock,HDLWLRH0612PKA4W,,,,,,,86.49,True,,,,
3047,Master Lock,HDLWLRH0612PKA4WK,,,,,,,86.49,True,,,,
3048,Master Lock,HDLWLRH0615KA4,6400EURLJENT,False,B098XLJ932,sports_display_on_website,208061,44.38 inches,85.82,True,188.88,35.43,67.63,35.81
3049,Master Lock,HDLWLRH0615KA4S,6400EURLJENT,False,B098XLJ932,sports_display_on_website,208061,44.38 inches,85.82,True,188.88,35.43,67.63,35.81
3050,Master Lock,HDLWLRH0615KA4W,M5XDLFHC,False,B004891ONG,home_improvement_display_on_website,1904386,32.45 inches,85.82,True,25.8,9.92,-69.94,-271.09
3051,Master Lock,HDLWLRH0615KA4WK,,,,,,,85.82,True,,,,
3052,Master Lock,K2245,M5XTLHCCSEN,False,B0042U4M8K,home_improvement_display_on_website,102244,63.54 inches,0.5,True,29.99,11.49,18.0,60.02
3053,Master Lock,K2246,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,45390,48.32 inches,0.5,True,23.03,10.44,12.09,52.5
3054,Master Lock,K2248,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,77353,,0.19,False,no offers,no offers,no offers,no offers
3055,Master Lock,M115KALF,M115KALF,True,B07XQ9T3GD,home_improvement_display_on_website,326728,,8.91,True,290.21,no offers,no offers,no offers
3056,Master Lock,M115XDLFHC,M115XDLFHC,True,B0765ZN71H,No Rank,No Rank,1000 inches,7.83,True,23.73,19.07,-3.17,-13.36
3057,Master Lock,M115XKADLFCCSEN,M115XKADLFCCSEN,True,B000RFLNG8,home_improvement_display_on_website,2464,26.03 inches,7.83,True,11.99,7.34,-3.18,-26.52
3058,Master Lock,M115XQLFCCSEN,M115XQLFCCSEN,True,B00FK8U8MM,home_improvement_display_on_website,2464,70.19 inches,24.89,True,35.79,12.97,-2.07,-5.78
3059,Master Lock,M115XTLFCCSEN,M115XTLFCCSEN,True,B0038TXYGW,home_improvement_display_on_website,2464,255.42 inches,14.35,True,15.92,9.38,-7.81,-49.06
3060,Master Lock,M115XTLFHCMX,1175DLH,False,B0050BS01A,home_improvement_display_on_website,318112,24.58 inches,13.95,True,32.43,10.91,7.57,23.34
3061,Master Lock,M115XTRILFCCSEN,M115XTRILFCCSEN,True,B0787NW89Y,No Rank,No Rank,990.0 inches,18.67,True,191.51,44.66,128.18,66.93
3062,Master Lock,M115XTRILFHC,M115XTRILFHC,True,B0044EZHWY,home_improvement_display_on_website,543903,82.14 inches,18.67,True,34.99,12.24,4.08,11.66
3063,Master Lock,M15KALF,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,156131,4.41 inches,17.59,True,17.98,9.4,-9.01,-50.11
3064,Master Lock,M15XKADLFCCSEN,M15XKADLFCCSEN,True,B000WEMGRO,home_improvement_display_on_website,156131,4.41 inches,15.44,True,17.98,9.4,-6.86,-38.15
3065,Master Lock,M15XKADLHCCSEN,M15XKADLHCCSEN,True,B0044EV7AK,home_improvement_display_on_website,782026,37.13 inches,15.76,True,26.21,10.63,-0.18,-0.69
3066,Master Lock,M15XLF,M15XLF,True,B096T4KPKS,No Rank,No Rank,21.92 inches,14.45,True,44.9,12.09,18.36,40.89
3067,Master Lock,M15XTLFCCSEN,M15XTLFCCSEN,True,B000WEMGF6,home_improvement_display_on_website,156131,20.21 inches,28.33,True,35.58,13.23,-5.98,-16.81
3068,Master Lock,M175XDLFCCSEN,M175XDLFCCSEN,True,B0786ZZWF6,No Rank,No Rank,528.0 inches,14.59,True,132.79,29.55,88.65,66.76
3069,Master Lock,M176XDLHHC,M176XDLHHC,True,B0044EZ8DW,home_improvement_display_on_website,297098,92.63 inches,17.76,False,25.4,9.86,-2.22,-8.74
3070,Master Lock,M187XKADCCSEN,M187XKADCCSEN,True,B000WEMG60,home_improvement_display_on_website,123958,15.44 inches,11.4,True,18.49,8.82,-1.73,-9.36
3071,Master Lock,M1KA,M1KA,True,B004QASSP4,No Rank,No Rank,24 inches,8.63,True,14.64,10.09,-4.08,-27.87
3072,Master Lock,M1KA----2001,1KA-2001,False,B0051V3Z78,home_improvement_display_on_website,371437,6.05 inches,8.63,True,16.2,7.97,-0.4,-2.47
3073,Master Lock,M1KA----2402,2402,False,B08FJJ73SQ,home_improvement_display_on_website,951096,,8.63,True,14.8,no offers,no offers,no offers
3074,Master Lock,M1KALF,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,48188,32.4 inches,9.48,True,7.0,5.52,-8.0,-114.29
3075,Master Lock,M1KALFSTS,M1KALFSTS,True,B087Z3DQTK,No Rank,No Rank,1000 inches,9.48,True,26.46,18.64,-1.66,-6.27
3076,Master Lock,M1KALJ,M1KALJ,True,B004QAM11G,No Rank,No Rank,30 inches,9.67,True,21.22,11.07,0.48,2.26
3077,Master Lock,M1KALJSTS,M1KALJSTS,True,B087Z3SWYT,No Rank,No Rank,1000 inches,9.67,True,30.45,19.24,1.54,5.06
3078,Master Lock,M1KASTS,M1KASTS,True,B087Z34NLL,No Rank,No Rank,1000 inches,8.63,True,25.01,18.42,-2.04,-8.16
3079,Master Lock,M1LFSTS,1D,False,B00004SQKM,home_improvement_display_on_website,677565,13.57 inches,8.93,True,13.99,7.64,-2.58,-18.44
3080,Master Lock,M1LJSTS,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,48188,32.4 inches,9.13,True,7.0,5.52,-7.65,-109.29
3081,Master Lock,M1STS,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,48188,32.4 inches,8.02,True,7.0,5.52,-6.54,-93.43
3082,Master Lock,M1XKADCCSEN,M1XKADCCSEN,True,B000WEPG2Q,home_improvement_display_on_website,48188,32.4 inches,7.2,True,7.0,5.52,-5.72,-81.71
3083,Master Lock,M1XKADLFCCSEN,0022657,False,B0044UT4S6,No Rank,No Rank,29.29 inches,8.16,True,12.99,7.49,-2.66,-20.48
3084,Master Lock,M1XKADLHCCSEN,M1XKADLHCCSEN,True,B000WEKNK6,home_improvement_display_on_website,112861,48.84 inches,8.48,True,11.44,7.26,-4.3,-37.59
3085,Master Lock,M1XKADLJCCSEN,2842193,False,B000WEKNN8,home_improvement_display_on_website,76802,50.59 inches,8.61,True,12.98,7.49,-3.12,-24.04
3086,Master Lock,M1XKADLJFLR,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,77353,,103.25,False,no offers,no offers,no offers,no offers
3087,Master Lock,M1XQCCSEN,M1XQCCSEN,True,B0038TZ7IK,home_improvement_display_on_website,48188,31.5 inches,22.94,True,24.22,11.23,-9.95,-41.08
3088,Master Lock,M1XQHCMX,1SSKADLFHC,False,B01I3D5ES8,home_improvement_display_on_website,182910,27.49 inches,22.28,True,15.15,7.81,-14.94,-98.61
3089,Master Lock,M1XQLFCCSEN,M1XQLFCCSEN,True,B000WEOPWS,home_improvement_display_on_website,39896,68.13 inches,25.94,True,31.91,12.39,-6.42,-20.12
3090,Master Lock,M1XQLFHC,M1XQLFHC,True,B0815PTK5M,No Rank,No Rank,49.0 inches,25.94,True,47.69,no offers,no offers,no offers
3091,Master Lock,M1XTCCSEN,M1XTCCSEN,True,B0038TVY96,home_improvement_display_on_website,48188,52.87 inches,13.23,True,13.06,8.66,-8.83,-67.61
3092,Master Lock,M1XTLFCCSEN,M1XTLFCCSEN,True,B0038U1HS8,home_improvement_display_on_website,39896,39.99 inches,14.98,True,20.99,9.85,-3.84,-18.29
3093,Master Lock,M1XTLFHCMX,1175DLH,False,B0050BS01A,home_improvement_display_on_website,318112,24.58 inches,13.92,True,32.43,10.91,7.6,23.44
3094,Master Lock,M1XTLJCCSEN,M1XTLJCCSEN,True,B000WEIJIE,home_improvement_display_on_website,76802,50.36 inches,15.79,True,23.58,10.24,-2.45,-10.39
3095,Master Lock,M1XTRILHCCSEN,M1XTRILHCCSEN,True,B000WEPGXA,home_improvement_display_on_website,112861,63.32 inches,19.36,True,23.93,10.58,-6.01,-25.11
3096,Master Lock,M40KA,M40KA,True,B016YKNFGA,No Rank,No Rank,11.16 inches,11.32,True,25.99,9.44,5.23,20.12
3097,Master Lock,M40XDHC,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,250304,22.25 inches,9.84,True,15.74,7.9,-2.0,-12.71
3098,Master Lock,M40XKADCCSEN,M40XKADCCSEN,True,B000WEMGH4,home_improvement_display_on_website,10190,28.44 inches,9.84,True,18.93,8.379999999999999,0.71,3.75
3099,Master Lock,M40XTCCSEN,M40XTCCSEN,True,B00STZXWL2,home_improvement_display_on_website,10190,60.0 inches,19.13,True,23.95,10.29,-5.47,-22.84
3100,Master Lock,M40XTHC,M40XTHC,True,B0042U4MEO,home_improvement_display_on_website,406401,68.62 inches,19.13,True,33.18,11.68,2.37,7.14
3101,Master Lock,M50XDHC,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,250304,22.25 inches,11.85,True,15.74,7.9,-4.01,-25.48
3102,Master Lock,M50XKADCCSEN,M50XKADCCSEN,True,B00DYUROYS,home_improvement_display_on_website,22549,46.4 inches,11.85,True,15.24,8.34,-4.95,-32.48
3103,Master Lock,M515XKADLHCCSEN,M515XKADLHCCSEN,True,B000WEIJBQ,home_improvement_display_on_website,117857,46.18 inches,11.99,True,18.99,8.9,-1.9,-10.01
3104,Master Lock,M515XTLHCCSEN,M515XTLHCCSEN,True,B000WEMGHO,home_improvement_display_on_website,117857,55.48 inches,21.99,True,35.44,12.31,1.14,3.22
3105,Master Lock,M530XKADLHCCSEN,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,77353,,9.97,False,no offers,no offers,no offers,no offers
3106,Master Lock,M530XTLHCCSEN,M530XTLHCCSEN,True,B003ZWXBFG,home_improvement_display_on_website,58690,44.01 inches,18.28,True,24.16,10.32,-4.44,-18.38
3107,Master Lock,M5KA,M5KA,True,B004QAR3ZA,No Rank,No Rank,,10.75,True,27.29,no offers,no offers,no offers
3108,Master Lock,M5KA---A272,M5KA,False,B004QAR3ZA,No Rank,No Rank,,10.75,True,27.29,no offers,no offers,no offers
3109,Master Lock,M5KALF,5SSTHC,False,B01I3D3YUI,home_improvement_display_on_website,226519,41.61 inches,11.6,True,29.54,11.42,6.52,22.07
3110,Master Lock,M5KALFSTS,5SSTHC,False,B01I3D3YUI,home_improvement_display_on_website,226519,41.61 inches,11.6,True,29.54,11.42,6.52,22.07
3111,Master Lock,M5KALJSTS,M5KALJSTS,True,B087YYDBDX,No Rank,No Rank,1000 inches,11.79,True,30.58,19.26,-0.47,-1.54
3112,Master Lock,M5KASTS,M5KASTS,True,B087Z1CRDB,No Rank,No Rank,1000 inches,10.75,True,28.88,19.0,-0.87,-3.01
3113,Master Lock,M5LFSTS,M5LFSTS,True,B07SJDFLJN,No Rank,No Rank,,11.05,True,282.6,no offers,no offers,no offers
3114,Master Lock,M5LJSTS,5SSTHC,False,B01I3D3YUI,home_improvement_display_on_website,226519,41.61 inches,11.25,True,29.54,11.42,6.87,23.26
3115,Master Lock,M5STS,5SSTHC,False,B01I3D3YUI,home_improvement_display_on_website,226519,41.61 inches,10.2,True,29.54,11.42,7.92,26.81
3116,Master Lock,M5XKADCCSEN,M5XKADCCSEN,True,B000WEKMNO,home_improvement_display_on_website,97889,28.83 inches,8.74,True,15.39,8.36,-1.71,-11.11
3117,Master Lock,M5XKADLFCCSEN,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,77353,,9.67,False,no offers,no offers,no offers,no offers
3118,Master Lock,M5XKADLHCCSEN,M5XKADLHCCSEN,True,B000WEIJ84,home_improvement_display_on_website,102244,50.57 inches,9.99,True,16.99,8.6,-1.6,-9.42
3119,Master Lock,M5XKADLJCCSEN,M5XKADLJCCSEN,True,B0042U4MG2,home_improvement_display_on_website,48675,31.55 inches,10.33,True,15.03,8.3,-3.6,-23.95
3120,Master Lock,M5XQLFCCSENMX,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,48188,31.5 inches,28.37,True,24.22,11.23,-15.38,-63.5
3121,Master Lock,M5XQLJCCSEN,M5XQLJCCSEN,True,B00GK55TYQ,home_improvement_display_on_website,48675,88.82 inches,32.87,True,37.98,14.69,-9.58,-25.22
3122,Master Lock,M5XTCCSEN,M5XTCCSEN,True,B0039M3BHU,No Rank,No Rank,441.0 inches,16.06,True,33.29,13.82,3.41,10.24
3123,Master Lock,M5XTLFCCSEN,M5XTLFCCSEN,True,B00STZY3EW,home_improvement_display_on_website,45390,48.32 inches,17.73,True,23.03,10.44,-5.14,-22.32
3124,Master Lock,M5XTLHCCSEN,M5XTLHCCSEN,True,B0042U4M8K,home_improvement_display_on_website,102244,63.54 inches,18.32,True,29.99,11.49,0.18,0.6
3125,Master Lock,M5XTLJCCSEN,M5XTLJCCSEN,True,B00898AEBK,home_improvement_display_on_website,48675,64.0 inches,18.95,True,27.48,11.11,-2.58,-9.39
3126,Master Lock,M5XTRILFCCSEN,M5XTRILFCCSEN,True,B00STZY6S0,home_improvement_display_on_website,45390,56.99 inches,22.08,True,36.16,13.31,0.77,2.13
3127,Master Lock,M5XTRILHCCSEN,M5XTRILHCCSEN,True,B0042U9O1A,home_improvement_display_on_website,102244,67.21 inches,22.82,True,32.99,12.84,-2.67,-8.09
3128,Master Lock,M736XKADCCSEN,M736XKADCCSEN,True,B002DY7DRY,home_improvement_display_on_website,31489,92.99 inches,30.15,True,46.28,16.25,-0.12,-0.26
3129,Master Lock,NSN005822741,,Not Listed,B072L22CQ6,home_improvement_display_on_website,145779,,13.57,True,39.99,12.05,14.37,35.93
3130,Master Lock,NSN013467462,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,77353,,13.57,False,no offers,no offers,no offers,no offers
3131,Master Lock,NSN014127004,1KALF-2126,False,B07BG9S13G,home_improvement_display_on_website,272641,14.07 inches,85.67,True,135.85,25.92,24.26,17.86
3132,Master Lock,NSN014635841,3D,False,B00004SQKO,home_improvement_display_on_website,5798,17.57 inches,145.2,True,9.18,5.69,-141.71,-1543.68
3133,Master Lock,PKG50991,575DPF,False,B000EUJHKA,home_improvement_display_on_website,211604,14.12 inches,0.92,True,14.54,7.72,5.9,40.58
3134,Master Lock,PKG50993,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,45390,48.32 inches,0.48,True,23.03,10.44,12.11,52.58
3135,Master Lock,PKG50994,575DPF,False,B000EUJHKA,home_improvement_display_on_website,211604,14.12 inches,2.62,True,14.54,7.72,4.2,28.89
3136,Master Lock,PKG50996,575DPF,False,B000EUJHKA,home_improvement_display_on_website,211604,14.12 inches,0.14,True,14.54,7.72,6.68,45.94
3137,Master Lock,PKG50998,575DPF,False,B000EUJHKA,home_improvement_display_on_website,211604,14.12 inches,1.34,True,14.54,7.72,5.48,37.69
3138,Master Lock,PKG51000,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,48188,32.4 inches,0.54,True,7.0,5.52,0.94,13.43
3139,Master Lock,PKG51003,3D,False,B00004SQKO,home_improvement_display_on_website,5798,17.57 inches,0.69,True,9.18,5.69,2.8,30.5
3140,Master Lock,PKG57384,3D,False,B00004SQKO,home_improvement_display_on_website,5798,17.57 inches,0.35,True,9.18,5.69,3.14,34.2
3141,Master Lock,PKG57385,3D,False,B00004SQKO,home_improvement_display_on_website,5798,17.57 inches,1.74,True,9.18,5.69,1.75,19.06
3142,Master Lock,PKGP43150,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,110646,159.46 inches,23.0,True,59.32,16.79,19.53,32.92
3143,Master Lock,PKGP43216,575DPF,False,B000EUJHKA,home_improvement_display_on_website,211604,14.12 inches,12.64,True,14.54,7.72,-5.82,-40.03
3144,Master Lock,PKGP43217,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,250304,22.25 inches,16.67,True,15.74,7.9,-8.83,-56.1
3145,Master Lock,PKGP44055,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,48188,31.5 inches,23.0,True,24.22,11.23,-10.01,-41.33
3146,Master Lock,PKGP50837,1921D,False,B08QQ5DGKQ,home_improvement_display_on_website,218906,59.16 inches,10.23,True,23.9,10.29,3.38,14.14
3147,Master Lock,PKGP52709,1921D,False,B08QQ5DGKQ,home_improvement_display_on_website,218906,59.16 inches,9.37,True,23.9,10.29,4.24,17.74
3148,Master Lock,PKGP52711,1921D,False,B08QQ5DGKQ,home_improvement_display_on_website,218906,59.16 inches,9.37,True,23.9,10.29,4.24,17.74
3149,Master Lock,PKGP57337,PKGP57337,True,B0BGNG6389,No Rank,No Rank,1000 inches,12.77,False,27.38,18.78,-4.17,-15.23
3150,Master Lock,PKGP58381,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,45390,48.32 inches,23.0,True,23.03,10.44,-10.41,-45.2
3151,Master Lock,RL0103KA4,646D,False,B000FKEZ3S,home_improvement_display_on_website,6338,9.31 inches,19.59,True,7.2,5.17,-17.56,-243.89
3152,Master Lock,RL0103KA4S,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,250304,22.25 inches,19.59,True,15.74,7.9,-11.75,-74.65
3153,Master Lock,RL0103KA4W,6271KA-2,False,B01MCU4R35,home_improvement_display_on_website,25118,25.83 inches,19.59,True,56.22,15.42,21.21,37.73
3154,Master Lock,RL0112PKA4,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,154546,157.01 inches,22.7,True,114.78,26.85,65.23,56.83
3155,Master Lock,RL0112PKA4S,,,,,,,22.7,True,,,,
3156,Master Lock,RL0112PKA4W,,,,,,,22.7,True,,,,
3157,Master Lock,RL0115KA4,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,110646,159.46 inches,19.59,True,59.32,16.79,22.94,38.67
3158,Master Lock,RL0115KA4S,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,110646,159.46 inches,19.59,True,59.32,16.79,22.94,38.67
3159,Master Lock,RL0115KA4W,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,110646,159.46 inches,19.59,True,59.32,16.79,22.94,38.67
3160,Master Lock,RL0203KA4,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,227584,16.71 inches,19.86,True,35.66,12.05,3.75,10.52
3161,Master Lock,RL0203KA4S,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,227584,16.71 inches,19.86,True,35.66,12.05,3.75,10.52
3162,Master Lock,RL0212PKA4,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,572363,18.75 inches,22.4,True,18.65,8.18,-11.93,-63.97
3163,Master Lock,RL0212PKA4S,M40KA,False,B016YKNFGA,No Rank,No Rank,11.16 inches,22.4,True,25.99,9.44,-5.85,-22.51
3164,Master Lock,RL0215KA4,,Not Listed,B07DDNNB72,home_improvement_display_on_website,209656,,20.26,True,97.86,23.83,53.77,54.95
3165,Master Lock,RL0215KA4S,,Not Listed,B07DFDMC4D,home_improvement_display_on_website,191504,,20.26,True,99.21,24.51,54.44,54.87
3166,Master Lock,RL0303BOX,5422EURD,False,B07YYT3FY8,home_improvement_display_on_website,166423,81.81 inches,16.67,True,45.18,13.77,14.74,32.63
3167,Master Lock,RL0312PBOX,5401D,False,B085Y7VV9T,home_improvement_display_on_website,228498,185.62 inches,19.33,True,59.98,16.6,24.05,40.1
3168,Master Lock,RL0315BOX,5422EURD,False,B07YYT3FY8,home_improvement_display_on_website,166423,81.81 inches,16.98,True,45.18,13.77,14.43,31.94
3169,Master Lock,RL0403BOX,5422EURD,False,B07YYT3FY8,home_improvement_display_on_website,166423,81.81 inches,15.85,True,45.18,13.77,15.56,34.44
3170,Master Lock,RL0412PBOX,5401D,False,B085Y7VV9T,home_improvement_display_on_website,228498,185.62 inches,18.54,True,59.98,16.6,24.84,41.41
3171,Master Lock,RL0415BOX,RL0415BOX,True,B087YV7QL6,No Rank,No Rank,120.06 inches,16.19,True,39.87,11.77,11.91,29.87
3172,Master Lock,RL0503BOX,5422EURD,False,B07YYT3FY8,home_improvement_display_on_website,166423,81.81 inches,8.17,True,45.18,13.77,23.24,51.44
3173,Master Lock,RL0512PBOX,5401D,False,B085Y7VV9T,home_improvement_display_on_website,228498,185.62 inches,9.5,True,59.98,16.6,33.88,56.49
3174,Master Lock,RL0515BOX,RL0515BOX,True,B0BGNGRKHR,No Rank,No Rank,1000 inches,8.35,True,22.37,18.03,-4.01,-17.93
3175,Master Lock,RLE0001,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,45390,48.32 inches,3.55,True,23.03,10.44,9.04,39.25
3176,Master Lock,RLE0002,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,77353,,3.55,False,no offers,no offers,no offers,no offers
3177,Master Lock,RLE0003,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,48188,32.4 inches,3.55,True,7.0,5.52,-2.07,-29.57
3178,Master Lock,RLE0004,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,48188,31.5 inches,3.55,True,24.22,11.23,9.44,38.98
3179,Master Lock,RLP0001,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,227584,16.71 inches,3.55,True,35.66,12.05,20.06,56.25
3180,Master Lock,RLP0003,37KA,False,B001QK1X5O,home_improvement_display_on_website,53814,11.15 inches,3.55,True,16.47,8.01,4.91,29.81
3181,Master Lock,RLP0004,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,227584,16.71 inches,3.55,True,35.66,12.05,20.06,56.25
3182,Master Lock,RU0103KA4,646D,False,B000FKEZ3S,home_improvement_display_on_website,6338,9.31 inches,13.22,True,7.2,5.17,-11.19,-155.42
3183,Master Lock,RU0103KA4S,6271KA-2,False,B01MCU4R35,home_improvement_display_on_website,25118,25.83 inches,13.22,True,56.22,15.42,27.58,49.06
3184,Master Lock,RU0103KA4W,6271KA-2,False,B01MCU4R35,home_improvement_display_on_website,25118,25.83 inches,13.22,True,56.22,15.42,27.58,49.06
3185,Master Lock,RU0105KA4S,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,154546,157.01 inches,14.64,True,114.78,26.85,73.29,63.85
3186,Master Lock,RU0105KA4W,140D,False,B005LCDBMG,home_improvement_display_on_website,407736,55.28 inches,14.64,True,26.4,10.66,1.1,4.17
3187,Master Lock,RU0112PKA4,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,154546,157.01 inches,15.58,True,114.78,26.85,72.35,63.03
3188,Master Lock,RU0112PKA4S,,,,,,,15.58,True,,,,
3189,Master Lock,RU0112PKA4W,,,,,,,15.58,True,,,,
3190,Master Lock,RU0115KA4,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,250304,22.25 inches,13.47,True,15.74,7.9,-5.63,-35.77
3191,Master Lock,RU0115KA4S,37KA,False,B001QK1X5O,home_improvement_display_on_website,53814,11.15 inches,13.47,True,16.47,8.01,-5.01,-30.42
3192,Master Lock,RU0115KA4W,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,110646,159.46 inches,13.47,True,59.32,16.79,29.06,48.99
3193,Master Lock,RU0203KA4,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,227584,16.71 inches,13.4,True,35.66,12.05,10.21,28.63
3194,Master Lock,RU0203KA4S,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,227584,16.71 inches,13.4,True,35.66,12.05,10.21,28.63
3195,Master Lock,RU0205KA4,A701,False,B00DIXHTKA,home_improvement_display_on_website,1891795,5.64 inches,14.84,True,31.99,11.79,5.36,16.76
